codigo,descripcion,tipo,u_m,agrupacion,vr_unitario,iva_porcentaje,vr_neto,iva_descontable,excluye_iva,usuario_modificacion,fecha_modificacion
570,CERAMICA PISO ANTIDESLIZANTE,MATERIAL - M,METRO CUADRADO - M2,009 - 009 - ENCHAPES,26475.56,19,31505.92,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
571,"CERAMICA PISO DE DIF. COLORES 32,0 X 32,0 CM O SIMILAR",MATERIAL - M,METRO CUADRADO - M2,009 - 009 - ENCHAPES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
572,CERRADURA,MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,45950.0,0,45950.0,True,False,,
573,CERRADURA DE MANIJA EN PUERTA ALCOBA,MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,1.0,0,1.0,True,False,,
574,CERRADURA DE POMO,MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,1.0,0,1.0,True,False,,
575,"CERRADURA PICO LORO DOBLE NIQUELADA, CILINDRO 16",MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,1.0,0,1.0,True,False,,
576,CERRADURA PUERTA PRINCIPAL,MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,1.0,0,1.0,True,False,,
577,"CERRAMIENTO EN MALLA ESLABONADA CAL. 10, 2"" CON MARCO EN ANGULO DE 1.1/2"" Y RIOSTRA EN PLATINA 1.1/2"". INCLUYE PORTON CON SOPORTES DE 3"", VISAGRAS, PASADOR VERTICAL Y PASADOR HORIZONTAL",MATERIAL - M,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,0,1.0,True,False,,
578,"CERRAMIENTO TUBERIA METALICA 2"" INC. PINTURA Y ACCESORIOS",MATERIAL - M,METRO - M,018 - 018 - CARPINTERIA METALICA,1.0,0,1.0,True,False,,
579,CHALECO BRIGADISTA,ATENCIÓN EMERGENCIA - A,UNIDAD - UND,029 - 029 - SG-SST,15000.0,19,17850.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
580,CHALECO REFLECTIVO,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,35944.0,0,35944.0,True,False,,
581,CHAQUETA EN CARNAZA,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
582,"CHAZO 1/2"" X 4""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
583,"CHAZO EXPANSIVO 3/8"" X 1 7/8""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
584,"CHAZO METALICO 1/4 X 3""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
585,"CHAZO METALICO 3/8 X 3""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
586,CHEQUE 1 PULGADA VERTICAL RESORTE GRIVAL O SIMILAR,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
587,"CHILLER MARCA GREE REF. LSQWRF80M/NADA-F, CAPACIDAD 240.000 BTU/H, TRIFASICO,60 HZ, REFRI R410A, VOLTAJE 220 A, INCLUYE TODOS LOS ELEMENTOS Y ACCESORIOS PARA SU CORRECTA INSTALACION UNIDADES EFR Y VALVULAS MARIPOSA AISLADORES DE VIBRACION",EQUIPO - E,UNIDAD - UND,028 - 028 - EQUIPOS TECNOLOGICOS,1.0,0,1.0,True,False,,
588,UNION EN H DE PVC X 6 MTS,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,16911.72,19,20124.95,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
589,CORNIZA PVC 10MM X 6 MTS BLANCO,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
590,CILINDRO DE SUSPENDER REF. 20DYDLED013VSCCTB,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
591,CINTA 23 AUTOFUNDENTE 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
592,CINTA ADHESIVA DE ASFALTO,MATERIAL - M,METRO - M,004 - 004 - CUBIERTA Y CANALES,10000.0,19,11900.0,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
593,CINTA ADHESIVA TRASNPARENTE,CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,5000.0,19,5950.0,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
594,CINTA AISLANTE AMARILLA,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1999.05,0,1999.05,True,False,ALISON CAMILA BENAVIDES RIVERA,2026-07-05
595,CINTA AISLANTE AZUL,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",2275.92,19,2708.34,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
596,CINTA AISLANTE BLANCA,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",3622.89,19,4311.24,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
597,CINTA AISLANTE NEGRA 3M,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",7425.14,19,8835.92,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
598,CINTA AISLANTE ROJA,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",4723.9,19,5621.44,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
599,CINTA AISLANTE VERDE,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",4709.33,19,5604.1,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
600,CINTA ANTIDESLIZANTE,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
601,CINTA AUTOADHESIVA PARA SELLO DE JUNTAS,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
602,CINTA AUTOADSESIVA A BASE DE ASFALTO,MATERIAL - M,METRO LINEAL - ML,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
603,"CINTA BAND-IT DE 1/2""",MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
604,"CINTA BAND-IT DE 5/8""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",26936.69,19,32054.66,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
605,CINTA DE DEMARCACION ADHESIVA,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
606,"CINTA DE ENMASCARAR MULTIUSOS 1"" X 40MTS",CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,4134.15,19,4919.64,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
607,CINTA DE PAPEL SUPERCINTA 250,MATERIAL - M,UNIDAD - UND,001 - 001 - ADHESIVOS Y ADITIVOS,8500.0,19,10115.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
608,CINTA DE PELIGRO ROLLO 70MMX100M,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,8104.33,19,9644.15,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
609,CINTA MALLA,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
610,"CINTA NEGRA 3""",CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
611,CINTA SUPER 33 + 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
612,"CINTA TEFLON 3/4"" X 15 MTS",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,2474.97,0,2474.97,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-06-14
613,CINTA TEFLON 18MM (1 ) X 50 MTS,CONSUMIBLES - C,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,3305.76,19,3933.85,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
614,CINTA TEMFLEX AMARILLA 20M 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
615,CINTA TEMFLEX AZUL 20M 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
616,CINTA TEMFLEX BLANCA 20M 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
617,CINTA TEMFLEX ROJA 20M 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
618,CINTA TEMFLEX VERDE 20M 3M,CONSUMIBLES - C,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
619,CINTURON PORTA HERRAMIENTAS,EQUIPO - E,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
620,CLAVIJA INDUSTRIAL 32A,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
621,CLAVIJA INDUSTRIAL 63A,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
622,CLAVO CORRIENTE 1 PULG,MATERIAL - M,LIBRA - LB,020 - 020 - FERRETERIA MENOR,10500.0,19,12495.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
623,CLAVO CORRIENTE 1.1/2 PULG,MATERIAL - M,LIBRA - LB,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
624,CLAVO CORRIENTE 1/2 PULG,MATERIAL - M,LIBRA - LB,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
625,CLAVO CORRIENTE 2 PULG,MATERIAL - M,LIBRA - LB,020 - 020 - FERRETERIA MENOR,10500.0,19,12495.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
626,CLAVO CORRIENTE 2.1/2 PULG,MATERIAL - M,LIBRA - LB,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
627,CLIP *100UND,CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
628,CLIP PARA ASEGURAR TAPA A LA BANDEJA,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
629,"CLORINADOR DE VASO PLASTICO Y TAPA DE 4""X30CM",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
630,"CLOROX *3,8 LT",CONSUMIBLES - C,UNIDAD - UND,027 - 027 - ASEO Y CAFETERIA,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
631,CODO 110 MM PN 16 PE 100FM,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
632,"CODO 45 PRESION PVC 1 1/4"".",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,6465.27,0,6465.27,True,False,,
633,"CODO 45° PVC SANITARIO C*C DE 1 1 /2""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,2500.0,0,2500.0,True,False,,
634,"CODO 45° PVC SANITARIO C*C DE 2""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,2344.44,0,2344.44,True,False,,
635,"CODO 45° PVC SANITARIO C*C DE 3""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,3979.62,0,3979.62,True,False,,
636,"CODO 45° PVC SANITARIO C*C DE 4""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,9115.3,0,9115.3,True,False,,
637,CODO 90 X 1.1/2 CXC SANITARIA,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,3000.0,0,3000.0,True,False,,
638,CODO 90° 1/2 PULG PRESION PAVCO,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,574.93,0,574.93,True,False,,
639,"CODO 1/2"" - PVC PRESION",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,502.76,0,502.76,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-06-14
640,"CODO 90° PRESION 1""-1/2",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,3681.86,0,3681.86,True,False,,
641,CODO 90° PVC PRESION 3/4 PULG.,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
642,"CODO 90° PVC SANITARIO C*C DE 1 1/2""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1604.62,0,1604.62,True,False,,
643,"CODO 90° PVC SANITARIO C*C 2""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,2100.16,0,2100.16,True,False,MARCELA TATIANA MANTILLA VELA,2025-10-07
644,"CODO 90° PVC SANITARIO C*C DE 3""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,5659.33,0,5659.33,True,False,,
645,"CODO 90° PVC SANITARIO C*C DE 4""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,5989.86,0,5989.86,True,False,,
646,CODO 90° PVC SANITARIO CXE 2 PULG.,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
647,"CODO 90° PVC SANITARIOS EN 4""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
648,"CODO 90° RANURADO UL/FM DE 1 1/2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
649,"CODO 90° RANURADO UL/FM DE 2 1/2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
650,"CODO 90° RANURADO UL/FM DE 3""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
651,"CODO 90° RANURADO UL/FM DE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
652,CODO 90°-1/4 CXC 2 PULG PAVCO,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
653,CODO 90°-1/4 CXC 3 PULG PAVCO,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
654,CODO 90°-1/4 CXC 4 PULG PAVCO,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
655,CODO 90°-1/4 CXC 6 PULG PAVCO,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,50541.68,0,50541.68,True,False,,
656,CODO 90X1/2 CPVC,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
657,CODO CANAL PVC,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
658,"CODO COBRE 45 GRADOS 1/2""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
659,"CODO COBRE 45 GRADOS 1-1/4""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
660,"CODO COBRE 45 GRADOS 3/8""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
661,"CODO COBRE 45 GRADOS 5/8""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
662,"CODO COBRE 90 GRADOS 1/2""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
663,"CODO COBRE 90 GRADOS 1-1/4""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
664,"CODO COBRE 90 GRADOS 3/8""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
665,"CODO COBRE 90 GRADOS 5/8""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
666,"CODO PVC PRESION 90° 1""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1750.0,0,1750.0,True,False,,
667,"CODO PVC PRESION 90° 1-1/2""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
668,"CODO PVC 90° 2""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,5435.92,0,5435.92,True,False,MARCELA TATIANA MANTILLA VELA,2025-09-18
669,"CODO PVC PRESION 90° 3/4""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
670,CODO PVC-P. 90o -1/2 PULG.,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
671,CODO ROMPE CARGA ELASTOMERO 15 KV,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
672,COLLAR CERVICAL ADULTO,ATENCIÓN EMERGENCIA - A,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
673,COLLARIN 220 MM DOBLE SALIDA,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,26194.83,19,31171.85,True,False,JAVIER ORLANDO SANABRIA JIMENEZ,2025-09-18
674,"COLLARIN PARA TRANSFORMADOR PLATINA 1/4"" DIAM. 200 MM",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
675,"COLLARIN PARA TRANSFORMADOR PLATINA 1/4"" DIAM. 220 MM",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
676,"COLLARIN UNA SALIDA DIAM. 5-6""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
677,"COLLARIN UNA SALIDA DIAM. 6-7""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
678,COLOMBINA O SENALIZADOR VIAL TUBULAR,SEÑALIZACIÓN - Ñ,UNIDAD - UND,029 - 029 - SG-SST,42173.5,0,42173.5,True,False,,
679,COMBO ANDINO BLANCO S/P,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
680,COMBUSTIBLE PARA ARRANQUE (ACPM),TRANSPORTE - T,GALON - GAL,033 - 033 - REPUESTOS E INSUMOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
681,"COMPACTADOR DE RODILLO POTENCIA 99 HP, PESO 8 TON",EQUIPO - E,HORA - HR,022 - 022 - MAQUINARIA Y EQUIPO,19000000.0,0,19000000.0,True,False,,
682,COMPACTADOR MANUAL (SALTARIN) PESO OPERACION (KG)52. FUERZA DE IMACTO POR GOLPE (KN) 12,EQUIPO - E,HORA - HR,022 - 022 - MAQUINARIA Y EQUIPO,1.0,0,1.0,True,False,,
683,"COMPACTADOR NEUMATICO DE POTENCIA 70HP, PESO 13 TON",EQUIPO - E,HORA - HR,022 - 022 - MAQUINARIA Y EQUIPO,1.0,0,1.0,True,False,,
684,COMPRESOR (BARRIDO Y SOPLADO),EQUIPO - E,HORA - HR,022 - 022 - MAQUINARIA Y EQUIPO,1.0,0,1.0,True,False,,
685,COMPROBANTE DE EGRESO *80,CONSUMIBLES - C,PAQUETE - PQT,005 - 005 - PAPELERIA,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
686,CONCRETE COLOR,MATERIAL - M,BULTO - BE,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
687,CONCRETO 1500 PSI,MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
688,CONCRETO 2000 PSI - 14 MPA,MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
689,"CONCRETO 2000 PSI, HECHO EN OBRA",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
690,"CONCRETO 2500 PSI, HECHO EN OBRA",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
691,"CONCRETO 3000 PSI - 20,6 MPA - 210 KG/CM2",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
692,"CONCRETO 3000 PSI, PUESTO EN OBRA",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
693,"CONCRETO 3500 PSI, PUESTO EN OBRA",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
694,CONCRETO 4000 PSI - 28 MPA - 280 KG/CM2,MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
695,"CONCRETO 4000 PSI, PUESTO EN OBRA",MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
696,CONCRETO 5000 PSI - 35 MPA - 350 KG/CM2,MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
697,CONCRETO CICLOPEO,MATERIAL - M,METRO CUBICO - M3,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
698,CONCRETO DE LIMPIEZA E=0.05 M.(SOLADO),MATERIAL - M,METRO CUADRADO - M2,006 - 006 - CONCRETOS Y MORTEROS,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
699,CONDUCTOR,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
700,CONDUCTOR CAMIONETA,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
701,CONDUCTOR DE CAMION,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
702,CONDUCTOR DE MOTO CARRO,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
703,CONDUCTOR VOLQUETA,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
